estimate	std.error	statistic	p.value	term	cell_type	conf.low	conf.high	converged	q.value	sig
1.06075984962762	0.969477444131992	1.09415629631007	0.273886435382651	location_broadPosterior_fossa	Pericytes	-0.839415940871088	2.96093564012632	TRUE	0.595102881832345	FALSE
1.0079338842918	0.800077308685916	1.25979561393546	0.207743102441123	location_broadSupratentorial	Pericytes	-0.560217640732593	2.5760854093162	TRUE	0.747875168788042	FALSE
-0.466610208569907	0.39181455060533	-1.19089555977189	0.233694587881973	sex_combinedMale	Pericytes	-1.23456672775635	0.301346310616541	TRUE	0.467389175763946	FALSE
-0.00662845243897844	0.0102521431201571	-0.646543104333572	0.517927691252563	age_yr	T_Cells	-0.0267226529544864	0.0134657480765295	TRUE	0.689935424790488	FALSE
0.369579131480863	0.885463446668998	0.417384967014927	0.676396848856613	location_broadPosterior_fossa	T_Cells	-1.36592922399037	2.1050874869521	TRUE	0.936549483032233	FALSE
-0.159647846474972	0.701736045048614	-0.227504127230507	0.820031760307879	location_broadSupratentorial	T_Cells	-1.53505049477026	1.21575480182031	TRUE	0.991066819176697	FALSE
0.0226579469198711	0.380299971392027	0.0595791444236383	0.952490829194795	sex_combinedMale	T_Cells	-0.722729997008501	0.768045890848243	TRUE	0.952490829194795	FALSE
-0.0157279452188278	0.0146652889250607	-1.07246064494176	0.28351318144088	age_yr	Unknown_Neurons	-0.0444719115119467	0.0130160210742911	TRUE	0.689935424790488	FALSE
-0.0195990989716891	1.15579141009268	-0.0169572976581625	0.98647068240114	location_broadPosterior_fossa	Unknown_Neurons	-2.28495026275335	2.24575206480997	TRUE	0.989636850684221	FALSE
-0.0103656272827358	0.925806982123692	-0.0111963157363086	0.991066819176697	location_broadSupratentorial	Unknown_Neurons	-1.82494731224517	1.8042160576797	TRUE	0.991066819176697	FALSE
0.0237849481452701	0.375398707290742	0.0633591636927212	0.949480504535853	sex_combinedMale	Unknown_Neurons	-0.711996518144585	0.759566414435125	TRUE	0.952490829194795	FALSE
-0.00586168946938356	0.00802449679833689	-0.730474398170165	0.465100256649998	age_yr	VLMC	-0.0215897031941239	0.00986632425535674	TRUE	0.689935424790488	FALSE
1.59307238211188	1.23633496840175	1.28854430459998	0.197556556757225	location_broadPosterior_fossa	VLMC	-0.830144155955554	4.0162889201793	TRUE	0.595102881832345	FALSE
0.482419472080146	1.09792699585022	0.439391210803197	0.660378093962648	location_broadSupratentorial	VLMC	-1.66951743978629	2.63435638394658	TRUE	0.991066819176697	FALSE
0.543262235516427	0.316201427462938	1.71808913032217	0.085780359152144	sex_combinedMale	VLMC	-0.0764925623109307	1.16301703334379	TRUE	0.419348665085321	FALSE
0.00571600357927304	0.00769216183620283	0.743094555339556	0.457424435775664	age_yr	cDC	-0.0093606336196845	0.0207926407782306	TRUE	0.689935424790488	FALSE
0.0471032418953822	0.75678493025705	0.062241252451186	0.950370711449178	location_broadPosterior_fossa	cDC	-1.43619522140844	1.5304017051992	TRUE	0.989636850684221	FALSE
-0.270095800491826	0.587203135056997	-0.459969956505102	0.64553778528696	location_broadSupratentorial	cDC	-1.42101394520354	0.880822344219888	TRUE	0.991066819176697	FALSE
0.803477140067307	0.272058976091307	2.95331972357952	0.00314376171055627	sex_combinedMale	cDC	0.270241546928344	1.33671273320627	TRUE	0.0565877107900128	TRUE
